fiscal_period_end,total_equity,total_debt,cash_and_equivalents,revenue,gross_profit,operating_income,ebit,net_income,shares_outstanding,revenue_ttm,gross_profit_ttm,operating_income_ttm,ebit_ttm,net_income_ttm,ticker
2015-01-31,2354000000.0,499000000.0,482000000.0,1480000000.0,,-212000000.0,-212000000.0,-150000000.0,285000000.0,4632000000.0,,1188000000.0,1188000000.0,732000000.0,INTU
2015-04-30,2321000000.0,499000000.0,1193000000.0,3674000000.0,,694000000.0,694000000.0,351000000.0,282000000.0,4514000000.0,,511000000.0,511000000.0,147000000.0,INTU
2015-07-31,2332000000.0,500000000.0,808000000.0,-1634000000.0,,370000000.0,370000000.0,248000000.0,277706000.0,4192000000.0,,738000000.0,738000000.0,365000000.0,INTU
2015-10-31,1051000000.0,500000000.0,474000000.0,713000000.0,,-29000000.0,-29000000.0,-31000000.0,272000000.0,4233000000.0,,823000000.0,823000000.0,418000000.0,INTU
2016-01-31,641000000.0,1245000000.0,334000000.0,1636000000.0,,13000000.0,13000000.0,-7000000.0,267000000.0,4389000000.0,,1048000000.0,1048000000.0,561000000.0,INTU
2016-04-30,1248000000.0,1000000000.0,1289000000.0,3940000000.0,,1298000000.0,1298000000.0,1019000000.0,264000000.0,4655000000.0,,1652000000.0,1652000000.0,1229000000.0,INTU
2016-07-31,1161000000.0,1000000000.0,638000000.0,-1595000000.0,,-40000000.0,-40000000.0,-2000000.0,257853000.0,4694000000.0,,1242000000.0,1242000000.0,979000000.0,INTU
2016-10-31,936000000.0,1100000000.0,360000000.0,778000000.0,,-61000000.0,-61000000.0,-30000000.0,258000000.0,4759000000.0,,1210000000.0,1210000000.0,980000000.0,INTU
2017-01-31,785000000.0,1150000000.0,392000000.0,1016000000.0,,-39000000.0,-39000000.0,-17000000.0,257000000.0,4139000000.0,,1158000000.0,1158000000.0,970000000.0,INTU
2017-04-30,1697000000.0,500000000.0,1350000000.0,2541000000.0,,1405000000.0,1405000000.0,947000000.0,257000000.0,2740000000.0,,1265000000.0,1265000000.0,898000000.0,INTU
2017-07-31,1354000000.0,488000000.0,529000000.0,842000000.0,,90000000.0,90000000.0,71000000.0,255668000.0,5177000000.0,,1395000000.0,1395000000.0,971000000.0,INTU
2017-10-31,1203000000.0,875000000.0,529000000.0,910000000.0,,-57000000.0,-57000000.0,-17000000.0,256000000.0,5309000000.0,,1399000000.0,1399000000.0,984000000.0,INTU
2018-01-31,1157000000.0,1103000000.0,478000000.0,2249000000.0,,-37000000.0,-37000000.0,-38000000.0,256000000.0,6542000000.0,,1401000000.0,1401000000.0,963000000.0,INTU
2018-04-30,2364000000.0,450000000.0,1614000000.0,5161000000.0,,1578000000.0,1578000000.0,1162000000.0,256000000.0,9162000000.0,,1574000000.0,1574000000.0,1178000000.0,INTU
2018-07-31,2354000000.0,438000000.0,1464000000.0,-2356000000.0,,13000000.0,13000000.0,104000000.0,258616000.0,5964000000.0,,1497000000.0,1497000000.0,1211000000.0,INTU
2018-10-31,2782000000.0,425000000.0,1084000000.0,1016000000.0,,-10000000.0,-10000000.0,34000000.0,260000000.0,6070000000.0,,1544000000.0,1544000000.0,1262000000.0,INTU
2019-01-31,2796000000.0,413000000.0,1075000000.0,2518000000.0,,223000000.0,223000000.0,223000000.0,260000000.0,6339000000.0,,1804000000.0,1804000000.0,1523000000.0,INTU
2019-04-30,4070000000.0,448000000.0,2946000000.0,5790000000.0,,2007000000.0,2007000000.0,1601000000.0,260000000.0,6968000000.0,,2233000000.0,2233000000.0,1962000000.0,INTU
2019-07-31,3749000000.0,436000000.0,2116000000.0,-2540000000.0,,-366000000.0,-366000000.0,-301000000.0,260180000.0,6784000000.0,,1854000000.0,1854000000.0,1557000000.0,INTU
2019-10-31,3633000000.0,423000000.0,1630000000.0,1165000000.0,,10000000.0,10000000.0,57000000.0,261000000.0,6933000000.0,,1874000000.0,1874000000.0,1580000000.0,INTU
2020-01-31,3727000000.0,411000000.0,1641000000.0,2861000000.0,,280000000.0,280000000.0,297000000.0,261000000.0,7276000000.0,,1931000000.0,1931000000.0,1654000000.0,INTU
2020-04-30,4740000000.0,398000000.0,3371000000.0,5863000000.0,,1693000000.0,1693000000.0,1381000000.0,261000000.0,7349000000.0,,1617000000.0,1617000000.0,1434000000.0,INTU
2020-07-31,5106000000.0,3369000000.0,6442000000.0,-2210000000.0,,193000000.0,193000000.0,91000000.0,261740000.0,7679000000.0,,2176000000.0,2176000000.0,1826000000.0,INTU
2020-10-31,5245000000.0,2357000000.0,5174000000.0,1323000000.0,,209000000.0,209000000.0,198000000.0,263000000.0,7837000000.0,,2375000000.0,2375000000.0,1967000000.0,INTU
2021-01-31,8868000000.0,2358000000.0,1952000000.0,2899000000.0,,184000000.0,184000000.0,218000000.0,266000000.0,7875000000.0,,2279000000.0,2279000000.0,1888000000.0,INTU
2021-04-30,9955000000.0,2033000000.0,3164000000.0,7072000000.0,,2098000000.0,2098000000.0,1682000000.0,269000000.0,9084000000.0,,2684000000.0,2684000000.0,2189000000.0,INTU
2021-07-31,9869000000.0,2034000000.0,2562000000.0,-1661000000.0,,9000000.0,9000000.0,-36000000.0,273235000.0,9633000000.0,,2500000000.0,2500000000.0,2062000000.0,INTU
2021-10-31,9733000000.0,2037000000.0,2864000000.0,2007000000.0,,195000000.0,195000000.0,228000000.0,273000000.0,10317000000.0,,2486000000.0,2486000000.0,2092000000.0,INTU
2022-01-31,15595000000.0,6732000000.0,1257000000.0,4680000000.0,,251000000.0,251000000.0,328000000.0,278000000.0,12098000000.0,,2553000000.0,2553000000.0,2202000000.0,INTU
2022-04-30,16961000000.0,6853000000.0,3531000000.0,10312000000.0,,2646000000.0,2646000000.0,2122000000.0,279000000.0,15338000000.0,,3101000000.0,3101000000.0,2642000000.0,INTU
2022-07-31,16441000000.0,6914000000.0,2796000000.0,-4273000000.0,,-521000000.0,-521000000.0,-612000000.0,281932000.0,12726000000.0,,2571000000.0,2571000000.0,2066000000.0,INTU
2022-10-31,16067000000.0,6985000000.0,2125000000.0,2597000000.0,,76000000.0,76000000.0,40000000.0,281000000.0,13316000000.0,,2452000000.0,2452000000.0,1878000000.0,INTU
2023-01-31,15842000000.0,7077000000.0,1547000000.0,5638000000.0,,346000000.0,346000000.0,208000000.0,281000000.0,14274000000.0,,2547000000.0,2547000000.0,1758000000.0,INTU
2023-04-30,17592000000.0,6610000000.0,3745000000.0,11656000000.0,,3124000000.0,3124000000.0,2295000000.0,281000000.0,15618000000.0,,3025000000.0,3025000000.0,1931000000.0,INTU
2023-07-31,17269000000.0,6120000000.0,2848000000.0,-5523000000.0,,-405000000.0,-405000000.0,-159000000.0,280421000.0,14368000000.0,,3141000000.0,3141000000.0,2384000000.0,INTU
2023-10-31,16992000000.0,5879000000.0,1734000000.0,2978000000.0,,307000000.0,307000000.0,241000000.0,280000000.0,14749000000.0,,3372000000.0,3372000000.0,2585000000.0,INTU
2024-01-31,16908000000.0,5950000000.0,1474000000.0,6364000000.0,,676000000.0,676000000.0,594000000.0,280000000.0,15475000000.0,,3702000000.0,3702000000.0,2971000000.0,INTU
2024-04-30,18757000000.0,5952000000.0,4215000000.0,13101000000.0,,3781000000.0,3781000000.0,2983000000.0,280000000.0,16920000000.0,,4359000000.0,4359000000.0,3659000000.0,INTU
2024-07-31,18436000000.0,6038000000.0,3609000000.0,-6158000000.0,,-1134000000.0,-1134000000.0,-855000000.0,280268000.0,16285000000.0,,3630000000.0,3630000000.0,2963000000.0,INTU
2024-10-31,18136000000.0,6124000000.0,2872000000.0,3283000000.0,,271000000.0,271000000.0,197000000.0,280000000.0,16590000000.0,,3594000000.0,3594000000.0,2919000000.0,INTU
2025-01-31,17949000000.0,6260000000.0,2435000000.0,7246000000.0,,864000000.0,864000000.0,668000000.0,280000000.0,17472000000.0,,3782000000.0,3782000000.0,2993000000.0,INTU
2025-04-30,20125000000.0,6406000000.0,5443000000.0,15000000000.0,,4584000000.0,4584000000.0,3488000000.0,280000000.0,19371000000.0,,4585000000.0,4585000000.0,3498000000.0,INTU
2025-07-31,19710000000.0,5973000000.0,2884000000.0,-6698000000.0,,-796000000.0,-796000000.0,-484000000.0,279129000.0,18831000000.0,,4923000000.0,4923000000.0,3869000000.0,INTU
2025-10-31,19322000000.0,6140000000.0,3506000000.0,3885000000.0,,534000000.0,534000000.0,446000000.0,279000000.0,19433000000.0,,5186000000.0,5186000000.0,4118000000.0,INTU
2009-06-27,,,1979000000.0,2361000000.0,952000000.0,-547000000.0,-547000000.0,-749000000.0,647000000.0,,,,,,AMD
2009-09-26,,,1847000000.0,3757000000.0,1537000000.0,-624000000.0,-624000000.0,-884000000.0,662000000.0,,,,,,AMD
2009-12-26,648000000.0,4252000000.0,1657000000.0,5403000000.0,2272000000.0,664000000.0,664000000.0,293000000.0,671000000.0,,,,,,AMD
2010-03-27,,,642000000.0,1574000000.0,741000000.0,182000000.0,182000000.0,257000000.0,707000000.0,13095000000.0,5502000000.0,-325000000.0,-325000000.0,-1083000000.0,AMD
2010-06-26,752000000.0,2418000000.0,1084000000.0,3227000000.0,1479000000.0,307000000.0,307000000.0,214000000.0,674000000.0,13961000000.0,6029000000.0,529000000.0,529000000.0,-120000000.0,AMD
2010-09-25,614000000.0,2185000000.0,620000000.0,4845000000.0,2218000000.0,435000000.0,435000000.0,96000000.0,681000000.0,15049000000.0,6710000000.0,1588000000.0,1588000000.0,860000000.0,AMD
2010-12-25,1013000000.0,2188000000.0,606000000.0,-5027000000.0,-1800000000.0,1355000000.0,1355000000.0,1811000000.0,683000000.0,4619000000.0,2638000000.0,2279000000.0,2279000000.0,2378000000.0,AMD
2011-04-02,1558000000.0,2192000000.0,602000000.0,1613000000.0,691000000.0,54000000.0,54000000.0,510000000.0,687000000.0,4658000000.0,2588000000.0,2151000000.0,2151000000.0,2631000000.0,AMD
2011-07-02,1641000000.0,2195000000.0,554000000.0,3187000000.0,1411000000.0,159000000.0,159000000.0,61000000.0,691000000.0,4618000000.0,2520000000.0,2003000000.0,2003000000.0,2478000000.0,AMD
2011-10-01,1744000000.0,1571000000.0,625000000.0,4877000000.0,2167000000.0,297000000.0,297000000.0,97000000.0,697000000.0,4650000000.0,2469000000.0,1865000000.0,1865000000.0,2479000000.0,AMD
2011-12-31,1590000000.0,1527000000.0,869000000.0,-3070000000.0,-1379000000.0,-270000000.0,-270000000.0,76000000.0,698000000.0,6607000000.0,2890000000.0,240000000.0,240000000.0,744000000.0,AMD
2012-03-31,1052000000.0,1529000000.0,1193000000.0,1585000000.0,27000000.0,-580000000.0,-580000000.0,-590000000.0,700000000.0,6579000000.0,2226000000.0,-394000000.0,-394000000.0,-356000000.0,AMD
2012-06-30,1117000000.0,1532000000.0,1015000000.0,2998000000.0,665000000.0,-503000000.0,-503000000.0,-553000000.0,707000000.0,6390000000.0,1480000000.0,-1056000000.0,-1056000000.0,-970000000.0,AMD
2012-09-29,989000000.0,2035000000.0,776000000.0,4267000000.0,1057000000.0,-634000000.0,-634000000.0,-710000000.0,712000000.0,5780000000.0,370000000.0,-1987000000.0,-1987000000.0,-1777000000.0,AMD
2012-12-29,538000000.0,2019000000.0,549000000.0,-3428000000.0,-514000000.0,661000000.0,661000000.0,670000000.0,713000000.0,5422000000.0,1235000000.0,-1056000000.0,-1056000000.0,-1183000000.0,AMD
2013-03-30,415000000.0,2039000000.0,441000000.0,1088000000.0,445000000.0,-98000000.0,-98000000.0,-146000000.0,714000000.0,4925000000.0,1653000000.0,-574000000.0,-574000000.0,-739000000.0,AMD
2013-06-29,359000000.0,2027000000.0,334000000.0,2249000000.0,904000000.0,-127000000.0,-127000000.0,-220000000.0,720000000.0,4176000000.0,1892000000.0,-198000000.0,-198000000.0,-406000000.0,AMD
2013-09-28,434000000.0,2031000000.0,543000000.0,3710000000.0,1425000000.0,-32000000.0,-32000000.0,-172000000.0,723000000.0,3619000000.0,2260000000.0,404000000.0,404000000.0,132000000.0,AMD
2013-12-28,544000000.0,2041000000.0,869000000.0,-1748000000.0,-796000000.0,360000000.0,360000000.0,455000000.0,725000000.0,5299000000.0,1978000000.0,103000000.0,103000000.0,-83000000.0,AMD
2014-03-29,511000000.0,2068000000.0,554000000.0,1397000000.0,487000000.0,49000000.0,49000000.0,-20000000.0,762000000.0,5608000000.0,2020000000.0,250000000.0,250000000.0,43000000.0,AMD
2014-06-28,501000000.0,2196000000.0,503000000.0,2838000000.0,985000000.0,112000000.0,112000000.0,-56000000.0,765000000.0,6197000000.0,2101000000.0,489000000.0,489000000.0,207000000.0,AMD
2014-09-27,535000000.0,2197000000.0,640000000.0,4267000000.0,1479000000.0,175000000.0,175000000.0,-39000000.0,775000000.0,6754000000.0,2155000000.0,696000000.0,696000000.0,340000000.0,AMD
2014-12-27,187000000.0,2197000000.0,805000000.0,-2996000000.0,-1112000000.0,-491000000.0,-491000000.0,-288000000.0,776000000.0,5506000000.0,1839000000.0,-155000000.0,-155000000.0,-403000000.0,AMD
2015-03-28,17000000.0,2255000000.0,677000000.0,1030000000.0,326000000.0,-137000000.0,-137000000.0,-180000000.0,778000000.0,5139000000.0,1678000000.0,-341000000.0,-341000000.0,-563000000.0,AMD
2015-06-27,-141000000.0,2255000000.0,829000000.0,1972000000.0,558000000.0,-274000000.0,-274000000.0,-361000000.0,779000000.0,4273000000.0,1251000000.0,-727000000.0,-727000000.0,-868000000.0,AMD
2015-09-26,-336000000.0,2255000000.0,755000000.0,3033000000.0,797000000.0,-432000000.0,-432000000.0,-558000000.0,790000000.0,3039000000.0,569000000.0,-1334000000.0,-1334000000.0,-1387000000.0,AMD
2015-12-26,-412000000.0,2255000000.0,785000000.0,-2044000000.0,-601000000.0,362000000.0,362000000.0,439000000.0,792000000.0,3991000000.0,1080000000.0,-481000000.0,-481000000.0,-660000000.0,AMD
2016-03-26,-503000000.0,2232000000.0,716000000.0,832000000.0,269000000.0,-68000000.0,-68000000.0,-109000000.0,793000000.0,3793000000.0,1023000000.0,-412000000.0,-412000000.0,-589000000.0,AMD
2016-06-25,-413000000.0,2228000000.0,957000000.0,1859000000.0,588000000.0,-76000000.0,-76000000.0,-40000000.0,795000000.0,3680000000.0,1053000000.0,-214000000.0,-214000000.0,-268000000.0,AMD
2016-09-24,385000000.0,1630000000.0,1258000000.0,3166000000.0,647000000.0,-369000000.0,-369000000.0,-446000000.0,926000000.0,3813000000.0,903000000.0,-151000000.0,-151000000.0,-156000000.0,AMD
2016-12-31,416000000.0,1435000000.0,1264000000.0,-1538000000.0,-506000000.0,141000000.0,141000000.0,98000000.0,935000000.0,4319000000.0,998000000.0,-372000000.0,-372000000.0,-497000000.0,AMD
2017-04-01,409000000.0,1408000000.0,722000000.0,1178000000.0,331000000.0,-29000000.0,-29000000.0,-73000000.0,942000000.0,4665000000.0,1060000000.0,-333000000.0,-333000000.0,-461000000.0,AMD
2017-07-01,417000000.0,1417000000.0,760000000.0,2329000000.0,735000000.0,-4000000.0,-4000000.0,-89000000.0,947000000.0,5135000000.0,1207000000.0,-261000000.0,-261000000.0,-510000000.0,AMD
2017-09-30,520000000.0,1426000000.0,879000000.0,3913000000.0,1308000000.0,122000000.0,122000000.0,-18000000.0,965000000.0,5882000000.0,1868000000.0,230000000.0,230000000.0,-82000000.0,AMD
2017-12-30,611000000.0,1395000000.0,1185000000.0,-2167000000.0,-551000000.0,115000000.0,115000000.0,223000000.0,967000000.0,5253000000.0,1823000000.0,204000000.0,204000000.0,43000000.0,AMD
2018-03-31,715000000.0,1388000000.0,1045000000.0,1647000000.0,597000000.0,120000000.0,120000000.0,81000000.0,969000000.0,5722000000.0,2089000000.0,353000000.0,353000000.0,197000000.0,AMD
2018-06-30,879000000.0,1393000000.0,948000000.0,3403000000.0,1249000000.0,273000000.0,273000000.0,197000000.0,975000000.0,6796000000.0,2603000000.0,630000000.0,630000000.0,483000000.0,AMD
2018-09-29,1125000000.0,1303000000.0,1046000000.0,5056000000.0,1910000000.0,423000000.0,423000000.0,299000000.0,999000000.0,7939000000.0,3205000000.0,931000000.0,931000000.0,800000000.0,AMD
2018-12-29,1266000000.0,1250000000.0,1078000000.0,-3631000000.0,-1309000000.0,-365000000.0,-365000000.0,-240000000.0,1005000000.0,6475000000.0,2447000000.0,451000000.0,451000000.0,337000000.0,AMD
2019-03-30,1788000000.0,1094000000.0,978000000.0,1272000000.0,521000000.0,38000000.0,38000000.0,16000000.0,1082000000.0,6100000000.0,2371000000.0,369000000.0,369000000.0,272000000.0,AMD
2019-06-29,1901000000.0,1031000000.0,963000000.0,2803000000.0,1142000000.0,97000000.0,97000000.0,51000000.0,1086000000.0,5500000000.0,2264000000.0,193000000.0,193000000.0,126000000.0,AMD
2019-09-28,2176000000.0,872000000.0,1156000000.0,4604000000.0,1919000000.0,283000000.0,283000000.0,171000000.0,1114000000.0,5048000000.0,2273000000.0,53000000.0,53000000.0,-2000000.0,AMD
2019-12-28,2827000000.0,486000000.0,1466000000.0,-1948000000.0,-714000000.0,213000000.0,213000000.0,103000000.0,1170000000.0,6731000000.0,2868000000.0,631000000.0,631000000.0,341000000.0,AMD
2020-03-28,3037000000.0,488000000.0,1330000000.0,1786000000.0,818000000.0,177000000.0,177000000.0,162000000.0,1171000000.0,7245000000.0,3165000000.0,770000000.0,770000000.0,487000000.0,AMD
2020-06-27,3305000000.0,690000000.0,1775000000.0,3718000000.0,1666000000.0,350000000.0,350000000.0,319000000.0,1174000000.0,8160000000.0,3689000000.0,1023000000.0,1023000000.0,755000000.0,AMD
2020-09-26,3867000000.0,373000000.0,1296000000.0,6519000000.0,2896000000.0,799000000.0,799000000.0,709000000.0,1202000000.0,10075000000.0,4666000000.0,1539000000.0,1539000000.0,1293000000.0,AMD
2020-12-26,5837000000.0,330000000.0,1595000000.0,-2260000000.0,-1033000000.0,43000000.0,43000000.0,1300000000.0,1211000000.0,9763000000.0,4347000000.0,1369000000.0,1369000000.0,2490000000.0,AMD
2021-03-27,6477000000.0,313000000.0,1763000000.0,3445000000.0,1587000000.0,662000000.0,662000000.0,555000000.0,1215000000.0,11422000000.0,5116000000.0,1854000000.0,1854000000.0,2883000000.0,AMD
2021-06-26,7065000000.0,313000000.0,2623000000.0,7295000000.0,3417000000.0,1493000000.0,1493000000.0,1265000000.0,1213000000.0,14999000000.0,6867000000.0,2997000000.0,2997000000.0,3829000000.0,AMD
2021-09-25,7136000000.0,313000000.0,2440000000.0,11608000000.0,5503000000.0,2441000000.0,2441000000.0,2188000000.0,1212000000.0,20088000000.0,9474000000.0,4639000000.0,4639000000.0,5308000000.0,AMD
2021-12-25,7497000000.0,313000000.0,2535000000.0,-5914000000.0,-2578000000.0,-948000000.0,-948000000.0,-846000000.0,1207000000.0,16434000000.0,7929000000.0,3648000000.0,3648000000.0,3162000000.0,AMD
2022-03-26,55333000000.0,1787000000.0,4740000000.0,5887000000.0,2818000000.0,951000000.0,951000000.0,786000000.0,1620000000.0,18876000000.0,9160000000.0,3937000000.0,3937000000.0,3393000000.0,AMD
2022-06-25,55169000000.0,2777000000.0,4964000000.0,12437000000.0,5846000000.0,1477000000.0,1477000000.0,1233000000.0,1612000000.0,24018000000.0,11589000000.0,3921000000.0,3921000000.0,3361000000.0,AMD
2022-09-24,54542000000.0,2466000000.0,3398000000.0,18002000000.0,8200000000.0,1413000000.0,1413000000.0,1299000000.0,1612000000.0,30412000000.0,14286000000.0,2893000000.0,2893000000.0,2472000000.0,AMD
2022-12-31,54750000000.0,2467000000.0,4835000000.0,-12725000000.0,-6261000000.0,-2577000000.0,-2577000000.0,-1998000000.0,1612000000.0,23601000000.0,10603000000.0,1264000000.0,1264000000.0,1320000000.0,AMD
2023-04-01,54694000000.0,2467000000.0,3825000000.0,5353000000.0,2359000000.0,-145000000.0,-145000000.0,-139000000.0,1609000000.0,23067000000.0,10144000000.0,168000000.0,168000000.0,395000000.0,AMD
2023-07-01,55136000000.0,2464000000.0,3841000000.0,10712000000.0,4802000000.0,-165000000.0,-165000000.0,-112000000.0,1614000000.0,21342000000.0,9100000000.0,-1474000000.0,-1474000000.0,-950000000.0,AMD
2023-09-30,54970000000.0,2465000000.0,3561000000.0,16512000000.0,7549000000.0,59000000.0,59000000.0,187000000.0,1615000000.0,19852000000.0,8449000000.0,-2828000000.0,-2828000000.0,-2062000000.0,AMD
2023-12-30,55892000000.0,2468000000.0,3933000000.0,-9897000000.0,-4250000000.0,652000000.0,652000000.0,918000000.0,1616000000.0,22680000000.0,10460000000.0,401000000.0,401000000.0,854000000.0,AMD
2024-03-30,56198000000.0,2468000000.0,4190000000.0,5473000000.0,2560000000.0,36000000.0,36000000.0,123000000.0,1618000000.0,22800000000.0,10661000000.0,582000000.0,582000000.0,1116000000.0,AMD
2024-06-29,56538000000.0,1719000000.0,4113000000.0,11308000000.0,5424000000.0,305000000.0,305000000.0,388000000.0,1618000000.0,23396000000.0,11283000000.0,1052000000.0,1052000000.0,1616000000.0,AMD
2024-09-28,56985000000.0,1720000000.0,3897000000.0,18127000000.0,8843000000.0,1029000000.0,1029000000.0,1159000000.0,1623000000.0,25011000000.0,12577000000.0,2022000000.0,2022000000.0,2588000000.0,AMD
2024-12-28,57568000000.0,1721000000.0,3787000000.0,-9123000000.0,-4102000000.0,530000000.0,530000000.0,-29000000.0,1622000000.0,25785000000.0,12725000000.0,1900000000.0,1900000000.0,1641000000.0,AMD
2025-03-29,57881000000.0,4164000000.0,6049000000.0,7438000000.0,3736000000.0,806000000.0,806000000.0,709000000.0,1616000000.0,27750000000.0,13901000000.0,2670000000.0,2670000000.0,2227000000.0,AMD
2025-06-28,59665000000.0,3218000000.0,4442000000.0,15123000000.0,6795000000.0,672000000.0,672000000.0,1581000000.0,1622000000.0,31565000000.0,15272000000.0,3037000000.0,3037000000.0,3420000000.0,AMD
2025-09-27,60790000000.0,3220000000.0,4808000000.0,24369000000.0,11575000000.0,1942000000.0,1942000000.0,2824000000.0,1628000000.0,37807000000.0,18004000000.0,3950000000.0,3950000000.0,5085000000.0,AMD
2008-06-30,,,582000000.0,47957000000.0,,8879000000.0,8879000000.0,3524000000.0,2856000000.0,,,,,,VZ
2008-09-30,,,696000000.0,72709000000.0,,13052000000.0,13052000000.0,5193000000.0,2852000000.0,,,,,,VZ
2008-12-31,78905000000.0,51952000000.0,9782000000.0,97354000000.0,,16884000000.0,16884000000.0,6428000000.0,2849000000.0,,,,,,VZ
2009-03-31,,,3979000000.0,26591000000.0,,4694000000.0,4694000000.0,1645000000.0,2841000000.0,244611000000.0,,43509000000.0,43509000000.0,16790000000.0,VZ
2009-06-30,82821000000.0,64909000000.0,820000000.0,53452000000.0,,9112000000.0,9112000000.0,3128000000.0,2841000000.0,250106000000.0,,43742000000.0,43742000000.0,16394000000.0,VZ
2009-09-30,84582000000.0,62817000000.0,1216000000.0,80717000000.0,,13098000000.0,13098000000.0,4304000000.0,2841000000.0,258114000000.0,,43788000000.0,43788000000.0,15505000000.0,VZ
2009-12-31,84367000000.0,61156000000.0,2009000000.0,-110212000000.0,,-24788000000.0,-24788000000.0,-11494000000.0,2841000000.0,50548000000.0,,2116000000.0,2116000000.0,-2417000000.0,VZ
2010-03-31,84652000000.0,61553000000.0,3037000000.0,26913000000.0,,4351000000.0,4351000000.0,409000000.0,2836000000.0,50870000000.0,,1773000000.0,1773000000.0,-3653000000.0,VZ
2010-06-30,84473000000.0,57468000000.0,4761000000.0,53686000000.0,,6390000000.0,6390000000.0,211000000.0,2831000000.0,51104000000.0,,-949000000.0,-949000000.0,-6570000000.0,VZ
2010-09-30,84624000000.0,53170000000.0,5394000000.0,80170000000.0,,10137000000.0,10137000000.0,1092000000.0,2830000000.0,50557000000.0,,-3910000000.0,-3910000000.0,-9782000000.0,VZ
2010-12-31,86912000000.0,52794000000.0,6668000000.0,-53882000000.0,,-6576000000.0,-6576000000.0,-399000000.0,2830000000.0,106887000000.0,,14302000000.0,14302000000.0,1313000000.0,VZ
2011-03-31,88864000000.0,61197000000.0,14007000000.0,26990000000.0,,4453000000.0,4453000000.0,1439000000.0,2830000000.0,106964000000.0,,14404000000.0,14404000000.0,2343000000.0,VZ
2011-06-30,90712000000.0,53982000000.0,6240000000.0,54526000000.0,,9345000000.0,9345000000.0,3048000000.0,2831000000.0,107804000000.0,,17359000000.0,17359000000.0,5180000000.0,VZ
2011-09-30,87515000000.0,54915000000.0,10324000000.0,82439000000.0,,13992000000.0,13992000000.0,4427000000.0,2832000000.0,110073000000.0,,21214000000.0,21214000000.0,8515000000.0,VZ
2011-12-31,85908000000.0,53218000000.0,13362000000.0,-53080000000.0,,-14910000000.0,-14910000000.0,-6510000000.0,2833000000.0,110875000000.0,,12880000000.0,12880000000.0,2404000000.0,VZ
2012-03-31,88421000000.0,51597000000.0,5909000000.0,28242000000.0,,5195000000.0,5195000000.0,1686000000.0,2842000000.0,112127000000.0,,13622000000.0,13622000000.0,2651000000.0,VZ
2012-06-30,90428000000.0,52391000000.0,10001000000.0,56794000000.0,,10846000000.0,10846000000.0,3511000000.0,2846000000.0,114395000000.0,,15123000000.0,15123000000.0,3114000000.0,VZ
2012-09-30,92628000000.0,52802000000.0,9714000000.0,85801000000.0,,16329000000.0,16329000000.0,5104000000.0,2850000000.0,117757000000.0,,17460000000.0,17460000000.0,3791000000.0,VZ
2012-12-31,85533000000.0,51487000000.0,3093000000.0,-54991000000.0,,-19210000000.0,-19210000000.0,-9426000000.0,2853000000.0,115846000000.0,,13160000000.0,13160000000.0,875000000.0,VZ
2013-03-31,87588000000.0,52881000000.0,5475000000.0,29420000000.0,,6222000000.0,6222000000.0,1952000000.0,2866000000.0,117024000000.0,,14187000000.0,14187000000.0,1141000000.0,VZ
2013-06-30,87156000000.0,49752000000.0,1788000000.0,59206000000.0,,12777000000.0,12777000000.0,4198000000.0,2866000000.0,119436000000.0,,16118000000.0,16118000000.0,1828000000.0,VZ
2013-09-30,90265000000.0,99140000000.0,56710000000.0,89485000000.0,,19905000000.0,19905000000.0,6430000000.0,2866000000.0,123120000000.0,,19694000000.0,19694000000.0,3154000000.0,VZ
2013-12-31,95416000000.0,93144000000.0,53528000000.0,-57561000000.0,,-6936000000.0,-6936000000.0,-1083000000.0,2866000000.0,120550000000.0,,31968000000.0,31968000000.0,11497000000.0,VZ
2014-03-31,13851000000.0,109769000000.0,2907000000.0,30818000000.0,,7160000000.0,7160000000.0,3947000000.0,3425000000.0,121948000000.0,,32906000000.0,32906000000.0,13492000000.0,VZ
2014-06-30,16012000000.0,109979000000.0,5776000000.0,62301000000.0,,14845000000.0,14845000000.0,8161000000.0,3789000000.0,125043000000.0,,34974000000.0,34974000000.0,17455000000.0,VZ
2014-09-30,17968000000.0,109230000000.0,7218000000.0,93887000000.0,,21735000000.0,21735000000.0,11856000000.0,3912000000.0,129445000000.0,,36804000000.0,36804000000.0,22881000000.0,VZ
